scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw,cause,outcome,equipment,severity,rec_tools,pred_cause,pred_tool,cause_ok,outcome_consistent,tool_consistent,parse_mode
IEEE14_SCN_000512,E1,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8766739368438721,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a 10 percent demand increase at load_bus_5, which corresponds to a positive load surge.""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_001954,E4,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2220520973205566,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected mechanism is explicitly a single generator outage of gen_G6, which maps directly to class E4.""}
```",E4,undervoltage,generator,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E4,contingency,True,True,True,
IEEE14_SCN_001828,E3,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.112489938735962,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single transmission line outage on line_6_13, which corresponds directly to class E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,
IEEE14_SCN_002781,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1179399490356443,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The event description explicitly combines a generator outage (gen_G2) and a large down-ramp of renewable availability (sgen_PV14, sgen_WIND6), representing a compound event with two mechanisms.""}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_000870,E2,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9936642646789552,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a 20% demand decrease at load_bus_6, which corresponds to a negative load surge (load drop).""}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_001725,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1811559200286863,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism explicitly describes a renewable up-ramp of availability at solar generator sgen_PV14, corresponding directly to class E5.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000928,E3,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0216281414031982,1.0,True,"```json
{""event_class"":""E3"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The scenario explicitly describes a single transmission line outage on line_6_12.""}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,
IEEE14_SCN_002027,E3,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1756672859191897,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single transmission line outage of line_6_13, which corresponds to class E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,
IEEE14_SCN_001638,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1327176094055176,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is a medium down-ramp of 30 availability points at renewable resource sgen_PV14, which directly corresponds to a renewable ramp event.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000679,E2,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1017379760742188,0.5,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a 30% demand decrease at load_bus_5, which corresponds to a negative load surge (Load Drop).""}}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_002895,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3027780055999756,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected event description explicitly combines a transmission line outage with a simultaneous demand increase across multiple load buses, classifying it as a compound event.""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_000738,E2,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9977350234985352,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario injects a 30 percent demand decrease at load_bus_14, which corresponds to a negative load surge (Load Drop).""}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_001211,E4,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1400301456451416,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The scenario explicitly specifies an outage of generator G8, corresponding to a single generator outage.""}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,
IEEE14_SCN_001744,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1836316585540771,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism explicitly describes a medium up-ramp of availability at solar resource sgen_PV14, which corresponds to class E5 (Renewable Ramp).""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000352,E1,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1944847106933594,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario describes a 30% demand increase at load_bus_5, which corresponds to a positive load surge (E1).""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_000392,E1,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0449800491333008,0.99,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 0.99,
  ""tool"": ""power_flow"",
  ""reason"": ""A 20 percent demand increase at load_bus_11 constitutes a positive load surge classified as E1.""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_002536,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0110492706298828,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism combines a transmission line outage (line_1_2) with a demand increase across multiple load buses, matching the compound event class E9.""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,
IEEE14_SCN_001757,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0936319828033447,0.99,True,"```json
{""event_class"": ""E5"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""The injected event explicitly describes a large down-ramp of availability at renewable generation resources sgen_PV14 and sgen_WIND6, corresponding to a renewable ramp event.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_001535,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.052898645401001,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a medium up-ramp of 30 availability points at the photovoltaic resource sgen_PV14, which directly corresponds to a renewable ramp event.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002826,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.4245316982269287,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event description explicitly combines a transmission line outage with a 20% demand increase across multiple load buses, constituting a compound mechanism.""
}
```",E9,undervoltage,branch+demand,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,
IEEE14_SCN_001769,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.302027702331543,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is a large down-ramp of 60 availability points at renewable resource sgen_PV14, which corresponds exactly to a renewable ramp event.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002430,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.440831184387207,0.99,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 0.99,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism specifies both a transmission line outage (line_1_5) and a 20% demand increase across multiple load buses, which represents a compound event.""
}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,
IEEE14_SCN_002500,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0826873779296875,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism explicitly combines a transmission line outage (line_1_2) with a simultaneous demand surge across multiple load buses, classifying it as a compound event.""}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,power_flow,True,False,True,
IEEE14_SCN_001355,E4,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1301612854003906,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The scenario specifies an outage of generator G6, which corresponds directly to a single generator outage (E4).""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,power_flow,True,True,True,
IEEE14_SCN_002926,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.120053768157959,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario description explicitly details a compound event involving a transmission line outage and a concurrent demand increase across multiple load buses.""}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_001686,E5,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.114985466003418,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a renewable ramp of 10 availability points at solar generator sgen_PV14.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002226,E7,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.127973556518555,0.99,True,"```json
{""event_class"":""E7"",""confidence"":0.99,""tool"":""power_flow"",""reason"":""Excitation setpoint increases across multiple generators caused bus voltages to exceed 1.05 p.u., resulting in an overvoltage violation.""}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,power_flow,True,True,True,
IEEE14_SCN_002332,E7,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9124696254730223,0.98,True,"```json
{""event_class"":""E7"",""confidence"":0.98,""tool"":""power_flow"",""reason"":""The injected mechanism raises excitation setpoints across multiple generators, directly resulting in bus overvoltage conditions with peak voltage exceeding 1.05 p.u.""}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,power_flow,True,True,True,
IEEE14_SCN_000529,E1,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1399352550506592,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""A 20 percent demand increase at load_bus_13 corresponds to a positive load surge classified as E1.""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_002533,E9,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1093719005584717,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario describes a compound event consisting of a transmission line outage combined with a load surge across multiple buses.""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,
IEEE14_SCN_000405,E1,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0936460494995115,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario describes a 40% demand increase across four load buses, which corresponds to a positive load surge.""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_000967,E3,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2179782390594482,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly specifies a single transmission line outage on line_13_14, corresponding to class E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,
IEEE14_SCN_002153,E7,E1_LLM,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0959141254425049,1.0,True,"```json
{""event_class"":""E7"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Excitation setpoints raised across multiple generators result in post-event bus voltages exceeding 1.05 p.u.""}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,power_flow,True,True,True,
